newDATANUMBER,oldDATANUMBER,DATABASE,Number,Proben ID,Event label,Device,Station,Depth(m),Date,Year,Month,Day,Time(UTC),lon,lat,MgDVP,Chla,Diva,Chlida,MTChla,Chlb,Divb,Chlidb,MTChlb,Chl c1+2,Chl c3,MTChlc,Peridinin,19-But,19-Hex,Fuco,Prasino,MPSC,Zea,Lutein,Diadino,Diato,a-caroten,b-caroten,Neo,MTViola_Neo,Allo,MTZea_Lut,Viola,MTDD_DT,MTAlpha_Beta,MPPC,NumberPPC,MYFLAG5,MTC,MAP,MTP,M(TChla-AP)/TP%,MYFLAG3,MDP,MfdChla
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,86,200.5,17/02/2006,2006,2,17,00:36,69.98748,-62.00015,NA,0.029,0,0.003,0.032,0,0,NA,0,0,0.002,0.006,0,0.001,0.006,0.02,0.001,0.028,0.002,0,0.004,0,NA,0.001,0,0,0.001,0.002,0,0.004,0.001,0.008,5,0,0.036,0.042,0.074,13.51351351,0,0.03849,0.732657833
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,87,9.1,17/02/2006,2006,2,17,10:00,69.99579,-62.66728,NA,0.562,0,0.058,0.62,0.002,0,NA,0.002,0,0.034,0.128,0.018,0.023,0.086,0.312,0,0.439,0.004,0,0.155,0,NA,0.012,0,0,0.005,0.004,0,0.155,0.012,0.176,5,0,0.615,0.745,1.365,9.157509158,0,0.59103,0.744327699
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,87,24.5,17/02/2006,2006,2,17,10:00,69.99579,-62.66728,NA,0.504,0,0.065,0.569,0.001,0,NA,0.001,0,0.036,0.132,0.016,0.026,0.089,0.303,0,0.434,0.004,0.002,0.15,0,NA,0.01,0,0.001,0.005,0.006,0.001,0.15,0.01,0.172,5,0,0.606,0.739,1.308,12.9969419,0,0.57937,0.737404422
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,87,39,17/02/2006,2006,2,17,10:00,69.99579,-62.66728,NA,0.669,0,0.04,0.709,0.002,0,NA,0.002,0,0.041,0.151,0.015,0.029,0.1,0.371,0,0.515,0.006,0.001,0.166,0,NA,0.01,0,0,0.006,0.007,0,0.166,0.01,0.189,5,0,0.704,0.857,1.566,9.45083014,0,0.69219,0.755731808
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,87,49.8,17/02/2006,2006,2,17,10:00,69.99579,-62.66728,NA,0.611,0,0.094,0.705,0.002,0,NA,0.002,0,0.045,0.164,0.015,0.033,0.106,0.39,0,0.544,0.009,0,0.163,0,NA,0.011,0,0,0.005,0.009,0,0.163,0.011,0.188,5,0,0.732,0.898,1.603,12.03992514,0,0.72998,0.75330831
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,87,69.7,17/02/2006,2006,2,17,10:00,69.99579,-62.66728,NA,0.223,0,0.009,0.232,0.005,0,NA,0.005,0,0.035,0.071,0.004,0.029,0.058,0.137,0.002,0.23,0.006,0.001,0.021,0,NA,0.004,0.002,0.003,0.006,0.007,0.001,0.021,0.004,0.039,5,0,0.269,0.345,0.577,19.58405546,0,0.29643,0.651654691
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,87,90.6,17/02/2006,2006,2,17,10:00,69.99579,-62.66728,NA,0.178,0,0.012,0.19,0.004,0,NA,0.004,0,0.026,0.05,0.001,0.029,0.046,0.094,0.003,0.173,0.004,0,0.016,0,NA,0.004,0.001,0.001,0,0.004,0,0.016,0.004,0.024,5,0,0.197,0.251,0.441,13.83219955,0,0.21,0.631142857
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,87,114.3,17/02/2006,2006,2,17,10:00,69.99579,-62.66728,NA,0.102,0,0.007,0.109,0.001,0,NA,0.001,0,0.015,0.028,0.002,0.022,0.028,0.052,0.001,0.105,0.002,0,0.009,0,NA,0.002,0,0,0,0.002,0,0.009,0.002,0.013,5,0,0.118,0.147,0.256,14.84375,0,0.12213,0.600343896
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,87,149.6,17/02/2006,2006,2,17,10:00,69.99579,-62.66728,NA,0.044,0,0.004,0.048,0,0,NA,0,0,0.006,0.013,0,0.008,0.012,0.026,0.001,0.047,0.002,0,0.005,0,NA,0.001,0,0,0,0.002,0,0.005,0.001,0.008,5,0,0.055,0.068,0.116,17.24137931,0,0.05642,0.649769585
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,87,200.8,17/02/2006,2006,2,17,10:00,69.99579,-62.66728,NA,0.034,0,0.004,0.038,0,0,NA,0,0,0.004,0.008,0,0.002,0.009,0.021,0.001,0.033,0.002,0,0.004,0,NA,0,0,0,0,0.002,0,0.004,0,0.006,5,0,0.039,0.047,0.085,10.58823529,0,0.04346,0.681316153
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,88,13.7,17/02/2006,2006,2,17,20:20,69.98611,-63.33602,NA,0.614,0,0.055,0.669,0.001,0,NA,0.001,0,0.04,0.137,0.015,0.019,0.099,0.347,0,0.48,0.003,0,0.183,0.001,NA,0.016,0.001,0.002,0.006,0.003,0.001,0.184,0.016,0.21,5,0,0.69,0.828,1.497,10.62124248,0,0.64999,0.752734657
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,88,28.8,17/02/2006,2006,2,17,20:20,69.98611,-63.33602,NA,0.589,0,0.06,0.649,0.001,0,NA,0.001,0,0.042,0.147,0.015,0.022,0.113,0.377,0.001,0.528,0.003,0,0.199,0.001,NA,0.017,0.001,0.003,0.008,0.003,0.002,0.2,0.017,0.23,5,0,0.758,0.906,1.555,16.52733119,0,0.71232,0.746251685
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,88,49.3,17/02/2006,2006,2,17,20:20,69.98611,-63.33602,NA,0.588,0,0.065,0.653,0.001,0,NA,0.001,0,0.042,0.153,0.015,0.02,0.102,0.361,0,0.498,0.004,0,0.139,0.001,NA,0.011,0.001,0.002,0.008,0.004,0.001,0.14,0.011,0.164,5,0,0.662,0.816,1.469,11.09598366,0,0.67595,0.75302907
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,88,69.7,17/02/2006,2006,2,17,20:20,69.98611,-63.33602,NA,0.233,0,0.011,0.244,0.007,0,NA,0.007,0,0.035,0.086,0.004,0.037,0.089,0.141,0.004,0.275,0.003,0.001,0.025,0,NA,0.005,0.001,0.002,0.004,0.004,0.001,0.025,0.005,0.039,5,0,0.314,0.407,0.651,25.03840246,0,0.34248,0.580501051
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,88,109.8,17/02/2006,2006,2,17,20:20,69.98611,-63.33602,NA,0.276,0,0.02,0.296,0.036,0,NA,0.036,0,0.05,0.088,0.002,0.061,0.075,0.115,0.013,0.266,0.005,0.002,0.016,0,NA,0.007,0.013,0.016,0.007,0.007,0.003,0.016,0.007,0.04,5,0,0.306,0.43,0.726,18.45730028,0,0.32643,0.496737432
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,88,149.8,17/02/2006,2006,2,17,20:20,69.98611,-63.33602,NA,0.079,0,0.017,0.096,0.001,0,NA,0.001,0,0.017,0.028,0.001,0.027,0.04,0.032,0,0.1,0.001,0,0.007,0,NA,0.002,0,0,0.002,0.001,0,0.007,0.002,0.012,5,0,0.112,0.141,0.237,18.98734177,0,0.10985,0.410741921
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,88,198.8,17/02/2006,2006,2,17,20:20,69.98611,-63.33602,NA,0.02,0,0.005,0.025,0,0,NA,0,0,0.002,0.005,0,0.003,0.005,0.014,0,0.022,0.001,0,0.002,0,NA,0.001,0,0,0,0.001,0,0.002,0.001,0.004,5,0,0.026,0.031,0.056,10.71428571,0,0.028,0.705
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,89,9.7,18/02/2006,2006,2,18,06:25,70.00075,-63.98896,NA,0.305,0,0.033,0.338,0.001,0,NA,0.001,0,0.016,0.065,0.007,0.01,0.085,0.166,0,0.268,0.002,0,0.107,0,NA,0.007,0,0,0.011,0.002,0,0.107,0.007,0.127,5,0,0.395,0.461,0.799,15.3942428,0,0.36471,0.641770174
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,89,22.9,18/02/2006,2006,2,18,06:25,70.00075,-63.98896,NA,0.3,0,0.026,0.326,0.001,0,NA,0.001,0,0.017,0.067,0.006,0.012,0.08,0.163,0,0.261,0.002,0.001,0.094,0,NA,0.008,0,0.001,0.008,0.003,0.001,0.094,0.008,0.114,5,0,0.375,0.443,0.769,15.21456437,0,0.35162,0.653631762
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,89,39.6,18/02/2006,2006,2,18,06:25,70.00075,-63.98896,NA,0.286,0,0.029,0.315,0.001,0,NA,0.001,0,0.016,0.065,0.007,0.013,0.082,0.169,0,0.271,0.003,0.001,0.087,0,NA,0.007,0,0,0.01,0.004,0,0.087,0.007,0.108,5,0,0.379,0.445,0.76,17.10526316,0,0.36644,0.650283812
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,89,49.4,18/02/2006,2006,2,18,06:25,70.00075,-63.98896,NA,0.333,0,0.028,0.361,0.002,0,NA,0.002,0,0.027,0.094,0.019,0.02,0.097,0.203,0,0.339,0.005,0.001,0.062,0,NA,0.006,0.001,0.001,0.007,0.006,0,0.062,0.006,0.081,5,0,0.42,0.516,0.877,17.67388826,0,0.45373,0.630837723
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,89,60,18/02/2006,2006,2,18,06:25,70.00075,-63.98896,NA,0.305,0,0.019,0.324,0.009,0,NA,0.009,0,0.042,0.103,0.017,0.035,0.087,0.177,0.004,0.32,0.01,0.001,0.033,0,NA,0.005,0,0.001,0.007,0.011,0.001,0.033,0.005,0.057,5,0,0.377,0.489,0.813,20.29520295,0,0.41817,0.596814693
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,89,68.8,18/02/2006,2006,2,18,06:25,70.00075,-63.98896,NA,0.257,0,0.028,0.285,0.014,0,NA,0.014,0,0.04,0.088,0.005,0.036,0.066,0.148,0.006,0.261,0.014,0.001,0.022,0,NA,0.004,0.005,0.006,0.006,0.015,0.001,0.022,0.004,0.048,5,0,0.309,0.411,0.696,18.10344828,0,0.34193,0.610300354
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,89,84.3,18/02/2006,2006,2,18,06:25,70.00075,-63.98896,NA,0.317,0,0.024,0.341,0.029,0,NA,0.029,0,0.061,0.121,0.002,0.051,0.065,0.172,0.009,0.299,0.015,0.001,0.022,0,NA,0.015,0.01,0.012,0.008,0.016,0.002,0.022,0.015,0.063,5,0,0.362,0.512,0.853,20.04689332,0,0.39273,0.617523489
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,89,100.7,18/02/2006,2006,2,18,06:25,70.00075,-63.98896,NA,0.261,0,0.045,0.306,0.019,0,NA,0.019,0,0.056,0.102,0,0.038,0.054,0.168,0.006,0.266,0.012,0,0.018,0,NA,0.009,0.006,0.008,0.006,0.012,0.002,0.018,0.009,0.047,5,0,0.313,0.434,0.74,17.2972973,0,0.35187,0.673203172
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,89,151.1,18/02/2006,2006,2,18,06:25,70.00075,-63.98896,NA,0.09,0,0.012,0.102,0.003,0,NA,0.003,0,0.017,0.03,0,0.011,0.025,0.058,0.001,0.095,0.002,0,0.007,0,NA,0.003,0,0,0.002,0.002,0,0.007,0.003,0.014,5,0,0.109,0.142,0.244,16.39344262,0,0.12333,0.663099003
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,89,200.6,18/02/2006,2006,2,18,06:25,70.00075,-63.98896,NA,0.037,0,0.003,0.04,0.001,0,NA,0.001,0,0.003,0.008,0,0.001,0.003,0.027,0,0.031,0.001,0,0.001,0,NA,0.002,0,0,0,0.001,0,0.001,0.002,0.004,5,0,0.035,0.044,0.084,4.761904762,0,0.0441,0.863265306
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,90,10.5,18/02/2006,2006,2,18,12:25,70.00114,-64.49831,NA,0.433,0,0.034,0.467,0.001,0,NA,0.001,0,0.021,0.067,0.01,0.018,0.095,0.175,0.001,0.299,0.003,0.001,0.133,0.001,NA,0.012,0.001,0.002,0.032,0.004,0.001,0.134,0.012,0.183,5,0,0.482,0.55,1.017,8.161258604,0,0.41059,0.600964466
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,90,24.7,18/02/2006,2006,2,18,12:25,70.00114,-64.49831,NA,0.321,0,0.058,0.379,0.001,0,NA,0.001,0,0.023,0.083,0.007,0.015,0.08,0.173,0,0.275,0.002,0.001,0.127,0,NA,0.008,0,0,0.02,0.003,0,0.127,0.008,0.158,5,0,0.433,0.517,0.896,15.40178571,0,0.37538,0.649821514
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,90,40,18/02/2006,2006,2,18,12:25,70.00114,-64.49831,NA,0.324,0,0.03,0.354,0.001,0,NA,0.001,0,0.015,0.06,0.016,0.014,0.078,0.18,0.001,0.289,0.003,0.001,0.104,0.001,NA,0.009,0.001,0.002,0.012,0.004,0.001,0.105,0.009,0.131,5,0,0.42,0.481,0.835,15.20958084,0,0.39111,0.648922298
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,90,54.6,18/02/2006,2006,2,18,12:25,70.00114,-64.49831,NA,1.063,0,0.193,1.256,0.004,0,NA,0.004,0,0.063,0.255,0.038,0.037,0.137,0.757,0.002,0.971,0.004,0.001,0.195,0,NA,0.02,0,0.003,0.012,0.005,0.003,0.195,0.02,0.235,5,0,1.206,1.465,2.721,7.680999632,0,1.32257,0.807042349
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,90,59.3,18/02/2006,2006,2,18,12:25,70.00114,-64.49831,NA,0.426,0,0.047,0.473,0.009,0,NA,0.009,0,0.049,0.155,0.067,0.029,0.089,0.296,0.004,0.485,0.005,0.001,0.072,0,NA,0.009,0.005,0.007,0.009,0.006,0.002,0.072,0.009,0.098,5,0,0.583,0.747,1.22,22.45901639,0,0.6538,0.638360355
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,90,69.7,18/02/2006,2006,2,18,12:25,70.00114,-64.49831,NA,0.451,0,0.043,0.494,0.017,0,NA,0.017,0,0.042,0.115,0.066,0.041,0.08,0.275,0.006,0.468,0.007,0,0.046,0.001,NA,0.006,0.008,0.011,0.008,0.007,0.003,0.047,0.006,0.071,5,0,0.539,0.671,1.165,15.19313305,0,0.62475,0.620648259
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,90,89.2,18/02/2006,2006,2,18,12:25,70.00114,-64.49831,NA,0.385,0,0.062,0.447,0.045,0,NA,0.045,0,0.065,0.126,0.002,0.058,0.083,0.199,0.013,0.355,0.01,0.001,0.025,0,NA,0.009,0.014,0.018,0.007,0.011,0.004,0.025,0.009,0.056,5,0,0.411,0.582,1.029,13.11953353,0,0.46737,0.600359458
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,90,110.6,18/02/2006,2006,2,18,12:25,70.00114,-64.49831,NA,0.283,0,0.034,0.317,0.017,0,NA,0.017,0,0.044,0.074,0,0.055,0.08,0.133,0.005,0.273,0.005,0.001,0.018,0,NA,0.008,0.006,0.008,0.006,0.006,0.002,0.018,0.008,0.04,5,0,0.313,0.404,0.721,12.0665742,0,0.33345,0.562393162
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,90,150.2,18/02/2006,2006,2,18,12:25,70.00114,-64.49831,NA,0.052,0,0.008,0.06,0.001,0,NA,0.001,0,0.007,0.014,0,0.004,0.012,0.036,0.001,0.053,0.001,0,0.004,0,NA,0.002,0,0,0.003,0.001,0,0.004,0.002,0.01,5,0,0.063,0.078,0.138,13.04347826,0,0.07107,0.714225412
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,90,199.8,18/02/2006,2006,2,18,12:25,70.00114,-64.49831,NA,0.029,0,0.009,0.038,0.001,0,NA,0.001,0,0.003,0.008,0,0.001,0.003,0.024,0,0.028,0.001,0,0.003,0,NA,0.001,0,0,0.002,0.001,0,0.003,0.001,0.007,5,0,0.035,0.044,0.082,7.317073171,0,0.04107,0.823959094
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,91,9.3,18/02/2006,2006,2,18,22:22,69.97908,-64.99265,NA,0.275,0,0.025,0.3,0.001,0,NA,0.001,0,0.019,0.068,0.01,0.012,0.078,0.14,0,0.24,0.003,0.001,0.105,0,NA,0.009,0,0,0.021,0.004,0,0.105,0.009,0.139,5,0,0.379,0.448,0.748,19.78609626,0,0.33095,0.596464723
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,91,30,18/02/2006,2006,2,18,22:22,69.97908,-64.99265,NA,0.281,0,0.039,0.32,0.001,0,NA,0.001,0,0.018,0.069,0.007,0.013,0.08,0.146,0,0.246,0.003,0.001,0.103,0,NA,0.007,0,0,0.017,0.004,0,0.103,0.007,0.131,5,0,0.377,0.447,0.767,16.55801825,0,0.33567,0.613280901
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,91,50.7,18/02/2006,2006,2,18,22:22,69.97908,-64.99265,NA,0.405,0,0.03,0.435,0.003,0,NA,0.003,0,0.038,0.127,0.072,0.037,0.105,0.221,0.001,0.436,0.003,0,0.065,0.001,NA,0.009,0.001,0.002,0.01,0.003,0.001,0.066,0.009,0.089,5,0,0.525,0.655,1.09,20.18348624,0,0.57104,0.545688568
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,91,69.4,18/02/2006,2006,2,18,22:22,69.97908,-64.99265,NA,0.489,0,0.025,0.514,0.015,0,NA,0.015,0,0.048,0.158,0.317,0.038,0.078,0.239,0.006,0.678,0.003,0.001,0.069,0,NA,0.009,0.006,0.009,0.008,0.004,0.003,0.069,0.009,0.093,5,0,0.771,0.944,1.458,29.49245542,0,0.91885,0.366751918
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,91,90.5,18/02/2006,2006,2,18,22:22,69.97908,-64.99265,NA,0.299,0,0.043,0.342,0.021,0,NA,0.021,0,0.057,0.102,0,0.051,0.07,0.175,0.006,0.302,0.007,0,0.02,0,NA,0.009,0.012,0.015,0.007,0.007,0.003,0.02,0.009,0.046,5,0,0.348,0.471,0.813,15.86715867,0,0.38493,0.641025641
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,91,119,18/02/2006,2006,2,18,22:22,69.97908,-64.99265,NA,0.176,0,0.008,0.184,0.014,0,NA,0.014,0,0.032,0.054,0,0.037,0.056,0.078,0.004,0.175,0.004,0,0.011,0,NA,0.005,0.005,0.007,0.005,0.004,0.002,0.011,0.005,0.027,5,0,0.202,0.27,0.454,18.94273128,0,0.21463,0.512416717
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,91,150.5,18/02/2006,2006,2,18,22:22,69.97908,-64.99265,NA,0.097,0,0.007,0.104,0.003,0,NA,0.003,0,0.016,0.033,0,0.018,0.03,0.058,0.001,0.107,0.002,0,0.009,0,NA,0.002,0.002,0.002,0.002,0.002,0,0.009,0.002,0.015,5,0,0.122,0.158,0.262,20.61068702,0,0.13213,0.618935896
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,91,180,18/02/2006,2006,2,18,22:22,69.97908,-64.99265,NA,0.061,0,0.008,0.069,0.001,0,NA,0.001,0,0.011,0.024,0,0.007,0.014,0.042,0.001,0.064,0.002,0,0.005,0,NA,0.001,0.001,0.001,0.001,0.002,0,0.005,0.001,0.009,5,0,0.073,0.098,0.167,17.36526946,0,0.08278,0.715390191
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,91,199.7,18/02/2006,2006,2,18,22:22,69.97908,-64.99265,NA,0.027,0,0.005,0.032,0,0,NA,0,0,0.003,0.007,0,0.002,0.007,0.019,0,0.028,0.001,0,0.002,0,NA,0.001,0,0,0.001,0.001,0,0.002,0.001,0.005,5,0,0.033,0.04,0.072,11.11111111,0,0.03784,0.707980973
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,92,9,19/02/2006,2006,2,19,03:56,69.98946,-65.50277,NA,0.237,0,0.017,0.254,0.001,0,NA,0.001,0,0.012,0.043,0.004,0.013,0.114,0.082,0,0.213,0.002,0.001,0.081,0.001,NA,0.007,0,0,0.016,0.003,0,0.082,0.007,0.108,5,0,0.321,0.365,0.619,17.93214863,0,0.28292,0.408666761
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,92,30.1,19/02/2006,2006,2,19,03:56,69.98946,-65.50277,NA,0.23,0,0.019,0.249,0.001,0,NA,0.001,0,0.013,0.048,0.003,0.013,0.106,0.086,0,0.208,0.002,0,0.079,0.001,NA,0.006,0,0,0.014,0.002,0,0.08,0.006,0.102,5,0,0.31,0.359,0.608,18.09210526,0,0.27579,0.439682367
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,92,54.1,19/02/2006,2006,2,19,03:56,69.98946,-65.50277,NA,0.413,0,0.019,0.432,0.005,0,NA,0.005,0,0.033,0.101,0.028,0.031,0.125,0.172,0,0.356,0.002,0,0.053,0.002,NA,0.005,0.001,0.003,0.012,0.002,0.002,0.055,0.005,0.076,5,0,0.432,0.538,0.97,10.92783505,0,0.46557,0.520909852
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,92,60.1,19/02/2006,2006,2,19,03:56,69.98946,-65.50277,NA,0.408,0,0.025,0.433,0.008,0,NA,0.008,0,0.038,0.127,0.152,0.041,0.071,0.21,0,0.474,0.002,0,0.058,0.001,NA,0.007,0.005,0.006,0.009,0.002,0.001,0.059,0.007,0.078,5,0,0.552,0.687,1.12,22.67857143,0,0.63014,0.469895579
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,92,70.8,19/02/2006,2006,2,19,03:56,69.98946,-65.50277,NA,0.599,0,0.04,0.639,0.027,0,NA,0.027,0,0.042,0.14,0.339,0.042,0.072,0.246,0,0.699,0.004,0,0.072,0.001,NA,0.009,0.012,0.016,0.007,0.004,0.004,0.073,0.009,0.097,5,0,0.796,0.963,1.602,20.2247191,0,0.9659,0.359105497
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,92,80,19/02/2006,2006,2,19,03:56,69.98946,-65.50277,NA,0.455,0,0.057,0.512,0.049,0,NA,0.049,0,0.071,0.163,0.108,0.055,0.124,0.223,0,0.51,0.005,0.001,0.042,0,NA,0.008,0.016,0.022,0.008,0.006,0.006,0.042,0.008,0.07,5,0,0.58,0.792,1.304,21.47239264,0,0.70203,0.447886842
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,92,100.6,19/02/2006,2006,2,19,03:56,69.98946,-65.50277,NA,0.299,0,0.01,0.309,0.026,0,NA,0.026,0,0.046,0.08,0.001,0.052,0.096,0.115,0,0.264,0.006,0,0.017,0,NA,0.006,0.007,0.01,0.005,0.006,0.003,0.017,0.006,0.037,5,0,0.301,0.407,0.716,13.68715084,0,0.3381,0.479591837
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,92,150.1,19/02/2006,2006,2,19,03:56,69.98946,-65.50277,NA,0.079,0,0.008,0.087,0.002,0,NA,0.002,0,0.013,0.023,0,0.017,0.024,0.039,0,0.08,0.002,0,0.005,0,NA,0.001,0,0,0.001,0.002,0,0.005,0.001,0.009,5,0,0.089,0.114,0.201,13.43283582,0,0.09576,0.57424812
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,92,200,19/02/2006,2006,2,19,03:56,69.98946,-65.50277,NA,0.034,0,0.005,0.039,0.001,0,NA,0.001,0,0.004,0.008,0,0.002,0.008,0.022,0,0.032,0.001,0,0.002,0,NA,0.001,0,0,0.001,0.001,0,0.002,0.001,0.005,5,0,0.037,0.046,0.085,8.235294118,0,0.04435,0.699436302
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,93,8.2,19/02/2006,2006,2,19,11:31,70.00237,-66.00081,NA,0.265,0,0.028,0.293,0.001,0,NA,0.001,0,0.012,0.047,0.002,0.012,0.11,0.099,0,0.223,0.003,0.001,0.085,0,NA,0.005,0.001,0.002,0.015,0.004,0.001,0.085,0.005,0.11,5,0,0.333,0.381,0.674,13.05637982,0,0.2989,0.467012379
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,93,19.4,19/02/2006,2006,2,19,11:31,70.00237,-66.00081,NA,0.218,0,0.024,0.242,0.001,0,NA,0.001,0,0.014,0.05,0.003,0.011,0.103,0.095,0,0.212,0.002,0.001,0.082,0,NA,0.007,0.001,0.001,0,0.003,0,0.082,0.007,0.092,5,0,0.304,0.355,0.597,18.9279732,0,0.27557,0.486083391
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,93,29.3,19/02/2006,2006,2,19,11:31,70.00237,-66.00081,NA,0.239,0,0.024,0.263,0.001,0,NA,0.001,0,0.013,0.048,0.005,0.013,0.105,0.091,0,0.214,0.003,0.001,0.08,0,NA,0.006,0,0,0,0.004,0,0.08,0.006,0.09,5,0,0.304,0.353,0.616,14.61038961,0,0.27685,0.46346397
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,93,39.3,19/02/2006,2006,2,19,11:31,70.00237,-66.00081,NA,0.226,0,0.023,0.249,0.001,0,NA,0.001,0,0.012,0.04,0.003,0.013,0.103,0.097,0.001,0.217,0.002,0,0.074,0,NA,0.006,0,0.001,0.011,0.002,0.001,0.074,0.006,0.094,5,0,0.311,0.352,0.601,17.13810316,0,0.28569,0.478735693
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,93,49.9,19/02/2006,2006,2,19,11:31,70.00237,-66.00081,NA,0.344,0,0.053,0.397,0.006,0,NA,0.006,0,0.037,0.113,0.015,0.026,0.145,0.185,0,0.371,0.004,0,0.067,0.002,NA,0.006,0,0.001,0,0.004,0.001,0.069,0.006,0.08,5,0,0.451,0.57,0.967,17.89038263,0,0.48475,0.538112429
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,93,59.7,19/02/2006,2006,2,19,11:31,70.00237,-66.00081,NA,0.452,0,0.027,0.479,0.016,0,NA,0.016,0,0.037,0.114,0.11,0.038,0.113,0.212,0.005,0.478,0.002,0,0.058,0.001,NA,0.008,0.007,0.011,0.009,0.002,0.004,0.059,0.008,0.082,5,0,0.56,0.69,1.169,18.04961506,0,0.63411,0.471400861
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,93,69.7,19/02/2006,2006,2,19,11:31,70.00237,-66.00081,NA,0.644,0,0.055,0.699,0.056,0,NA,0.056,0,0.077,0.205,0.228,0.039,0.074,0.324,0,0.665,0.004,0,0.053,0.001,NA,0.01,0.024,0.024,0,0.004,0,0.054,0.01,0.068,5,0,0.733,0.994,1.693,17.4246899,0,0.94595,0.482943073
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,93,85,19/02/2006,2006,2,19,11:31,70.00237,-66.00081,NA,0.571,0,0.048,0.619,0.106,0,NA,0.106,0,0.061,0.129,0.014,0.054,0.07,0.281,0.022,0.441,0.005,0.002,0.025,0,NA,0.014,0.036,0.052,0.009,0.007,0.016,0.025,0.014,0.071,5,0,0.512,0.747,1.366,9.370424597,0,0.64051,0.61858519
26,26,05_06_V3_BROKEWEST,1,NA,NA,NA,93,99.9,19/02/2006,2006,2,19,11:31,70.00237,-66.00081,NA,0.235,0,0.013,0.248,0.028,0,NA,0.028,0,0.041,0.071,0.001,0.042,0.056,0.112,0.008,0.219,0.006,0.001,0.014,0,NA,0.007,0.009,0.012,0.004,0.007,0.003,0.014,0.007,0.035,5,0,0.254,0.353,0.601,17.47088186,0,0.28099,0.562012883
